customer_id,Feature 0,Feature 1,Feature 2
0dc0137d280a2a82d2dc89282450ff1b,0.24756405836448186,5.505309126285544,-3.3335501729106647
19b1319d29fd9d85ce9bfee83e42d51f,1.2761595919553608,5.95849434481913,4.453371224027832
55cd57179082e927015e74115eda38a7,-3.8788346228547126,3.886356104829162,5.470736432243515
5a3fc240190fe8ab89755e9aa808dc7b,-1.7086511667341602,0.5570779035030844,8.243746301612068
67ebbcb19c31ba578327194ddcc99493,-0.8587702141853385,4.820834426532293,-2.7916390960910578
ca051d58011d0bbd557bcafff6b00270,-3.630680895517846,5.423545525397889,-0.6265143133167996
e496b80d7dbe663293f0bd57dfa9d242,-0.15914483862396892,5.886691783295446,-3.4065453756068
0e8945fa33578a01c307ba1429b27581,-0.2789765650860795,2.1522899981300103,0.021018160429570606
331e104259e7c327b74934f2643e1a6d,-4.870927406527568,-5.572431877494906,9.701785273451373
3f6515748b530158e476cea842ec61e7,-5.728447936225951,-3.8760167312840585,2.0639477891320435
3f8a6f7e72f8e9d352989a9177025312,0.20222749730663406,3.921040498368441,0.7844544012034119
3fc35d1dae3b727cbd3e1574b30f04fa,-0.29956542110319273,0.6795115447855208,7.49620196877203
5ddef25d2fd7bc42b794ccbf364bae3f,-1.879490354246611,6.103376386054851,0.5697637382008146
7d447344fadc651a596ca593d2a6b6cd,0.27317381707589455,1.1503817422311224,1.6552715006355265
a45506c5e7b898b2906dbba6204958a9,-5.683321622728956,-1.110250297996427,-6.0837229567016475
a89fca446f4c5dcf68820f22d4a5d424,0.29962795658623653,7.679045888247541,1.7415456499629827
b1790e71092cfa9b09252fd760a8745a,-9.556763294033521,3.1358886223483977,1.9501088702323284
f3dc8ff7f2ca28147dfde8de1e8fa1c1,-2.612634508531924,6.825444477331112,0.8634455600256006
f3e460a6673d9fe28997b7d8f3fdfd97,-4.073067758252287,-8.708599991207347,-6.528887024074221
f72b917eff36c0ee4a9aa255824c26f8,-2.0713735755383778,0.5193600678257598,1.1743130328902285
fd39bb8d9328e9001b748068fbd3e39b,1.0483963258485356,6.715873625608291,3.2506018607315394
0383514dbe216fe1fc8b883a8bad5ef4,-3.603917207753912,-7.857279907522383,7.431116658637677
1842ecd9b37a0efa7c1dfa242fcc376f,-1.1770960754685795,3.3988134690929273,9.40282661168231
1d739a76902b38b81b364c982bf30ae8,-6.448152301154035,-0.8516807908772067,0.20391355886119947
2481a4d74333bbccddd6e7bb32dab1ac,-7.435037626518627,0.2962497819801711,-2.8690380316173187
3b3ee40b681041aab43a8ab4b8170463,0.8071956341824963,5.110440210231743,-3.0032889034840595
3bae2f725ee822e0775d9557a4a25441,0.4661925080682184,5.266339473083143,0.7961809110920044
46fb1b80898ab17e2feb9204c139eafc,-0.29155618163344826,3.0550974845215166,-1.8443735637515777
64e45b4b022255b28ec8f4306c70e44c,-3.036678659159559,-0.4563187359827972,8.357555729425044
6960f72121cbf7f6d8dad35354a7e1e7,-1.5015099226167743,5.792792467337281,3.102844281735963
6d7c914912c4addb7c0d27fa35d22bd3,-3.201301123709398,-6.302437465319106,5.815017550169176
6f09087f310351021607c14f2e9e2118,-2.0283957080699935,4.620837301947993,3.6205727408925097
75f4c2b46fb9c0e0574e3472bfe6736d,-2.926756874008339,2.7549671188216713,4.9960891716929625
9e28fba468fb0ecf82830d516839cd00,-5.6003781127062116,-3.829843460191281,5.456980308713768
a2f0923869c7e873752a99487b19ae10,0.08126222241906494,2.7312478791677255,9.822936386964978
ab4b1f066f765ca55379539a748cd149,1.8013205075810024,4.488839825955288,-2.2583252351203447
b0d03b894a5732b5b3e4d1fde14c8475,-5.4143289961270575,-1.5826185620604405,6.256572473149795
eafdef87d0af3f512d0c700ebdf26fc9,-4.234347976842032,-6.283440055427184,3.9504370833371927
0102141b6d788acf7579a438d0b3ea2d,2.0024057304244063,6.538209641525163,-1.6975062942004513
0bdc7487ea89aebcca57a5f37e91102d,-5.732818422616499,5.490418466584969,-2.80477929387938
124cb7fd77ed843763e34a357fd3bdf2,-4.541242008928219,7.645253093013543,0.13015727855684678
32bdcaeb48aef771bce0a6ed3461ac0c,-6.082403276429597,-2.8222587817163562,-3.211824706531552
3594042e8f9f11da1d25df4ec2271fdc,-3.789256133962731,1.6206499225901234,-2.620355058269008
52a442a4d4b9b35099b07405f312f7fb,-4.0198031825713905,-0.0028814478367761853,-2.4823705717402906
5d579a02cce84b52dd3a7f5b5d973c8d,-8.524403331365248,-0.5012560024720488,4.561925993410126
8ad3b2ac0803f9ad01472ab08787a9d9,1.5503660197832083,4.937928805089957,1.955798849384865
8c3c985c6f663ccb15eb1d03e83ce52f,1.18201917528107,4.33497832159631,-0.17508024072425143
a363e046f58c0cbc95ff8f82e54f0ac6,-0.9378194251381449,-4.893490265266894,8.200122489967702
b751b61718ea87ceb6df34026db1113d,-4.332456245117333,-0.5353787405357856,8.521566878213044
cd878640f95fdd84a86485bb22cf2e3e,-5.8797316390750485,1.4119560945656329,-0.4179668280275302
0131cecc1b26850bd0b5481bec0b1e2c,0.058246497734613774,0.22656357304591376,4.320689971525452
0b45f435fd8ba508f5735673259b251e,-1.0106670377271731,2.093597727183893,0.7805356320632187
12d5522ed05621c3a295b97c5e88c716,1.629445389004873,6.395091319260226,0.5992955040863007
1da6a00589f57813888d69843d87a760,-3.8832950116579292,-0.09484112583171266,-3.9641094191727206
1e02006bf2479c345443a83cedc91d7f,-3.064047385971337,1.1351381045811575,3.0581282598408324
27dcbe0058941b092c03e05a360d55c5,-0.4820005072433135,4.355193211375607,1.6725294153559769
48009a4899fefe4d23aa02cbbad06933,1.1265957264967867,3.4649282977133913,4.49768337308281
57086833f0feaf244a7b192a1982cc39,-5.909561818588489,-7.154838414138978,5.465783977247162
68a3096dc906fdbd1a8f953a0fca8f31,-7.239930353640817,-0.05524515598229264,2.375619979491186
6d0954994f4c05a8ae9372a458002113,0.18276774743573573,-3.2303638872967664,4.980496991867215
1fd7f02ec2facf42ce0fce40d51217c6,-1.794954543046492,4.793282628094166,-3.758168081836907
20a1c3fefbde66267b3436fc68a45365,0.09145529301614909,0.6728634561058532,8.579276131657052
31328936923a22616f9036c9c9d7fa65,-6.868875942203755,-1.226857057801829,1.6640780089454787
3bc7831bc3ff03addce51bdd65a86267,-3.977238977300391,-5.483457124512728,1.8238485070368413
405d2752d1972c32663e4eb508f5af4b,-2.873487976751832,1.8857435139482144,-1.4945616478860493
716f6432447ff421c7bc472b10d8c706,-7.5948284681151215,-3.795661748325424,9.444001911446625
74b0d2bd5cd2ab04d4db032a9bfb4859,-5.4473368785250065,-1.887167639232063,7.2016141554484525
76dd41938e5f6a024ffe85f0c20e769c,-3.381446636923534,-9.671177673938853,1.0808370708913382
78e5fbd59b2c1328ab1ec475e1b275fb,-1.9692591504521182,1.12057640053072,3.8516448028929124
85d2697252abf84eaa403412a7c8437e,2.5390324611204504,5.036540688038021,8.7439204951271
98072d1d302ecbd6ce36d04569065a51,-6.212877019783239,-2.4664672407401693,-0.9101114243053917
9bdb8f377a2b41508a06a9b35b837bc2,-4.349327443623321,0.5106979984634858,3.9254345370013843
e330587a9ae7dfdf7146a939a4626a7d,-3.4169817424038578,-0.38813702109063347,8.862510832187654
002b9f6e118c54f1292e03d1a04d516e,-5.714701959621221,-4.471750297351572,-6.1817816695967975
0b3edad2380fcfe51582026ed1b9fb36,-1.667195912863524,2.999384827968585,-0.9670035150985814
1e931e6d0dadc629c3c6665733f72294,-1.0527831810072235,4.043026029867278,-4.096494533999513
30bec2057fcc1f1757ae735deb9b9c2c,-7.5387924867603875,1.4780004926507866,1.5110690214617413
4943683dbb6bebb1bd511606a8c2b08c,-1.073392160542284,5.513548726841069,-2.3553922389163007
